"WellID","MfgPlate","Well","AssayRow","AssayCol","WellOrder","Day","Shift","Run","RunOrder","A450","A650"
432,6,"D12",4,12,48,16,"Day",3,30,0.571,0.041
433,6,"E1",5,1,49,16,"Day",3,30,0.594,0.041
434,6,"E2",5,2,50,16,"Day",3,30,0.634,0.042
435,6,"E3",5,3,51,16,"Day",3,30,0.581,0.041
436,6,"E4",5,4,52,16,"Day",3,30,0.683,0.042
437,6,"E5",5,5,53,16,"Day",3,30,0.564,0.039
438,6,"E6",5,6,54,16,"Day",3,30,0.694,0.042
439,6,"E7",5,7,55,16,"Day",3,30,0.544,0.04
440,6,"E8",5,8,56,16,"Day",3,30,0.596,0.042
441,6,"E9",5,9,57,16,"Day",3,30,0.565,0.042
442,6,"E10",5,10,58,16,"Day",3,30,0.626,0.041
443,6,"E11",5,11,59,16,"Day",3,30,0.527,0.044
444,6,"E12",5,12,60,16,"Day",3,30,0.652,0.044
445,6,"F1",6,1,61,16,"Day",3,30,0.629,0.038
446,6,"F2",6,2,62,16,"Day",3,30,0.561,0.038
447,6,"F3",6,3,63,16,"Day",3,30,0.601,0.039
448,6,"F4",6,4,64,16,"Day",3,30,0.569,0.042
449,6,"F5",6,5,65,16,"Day",3,30,0.624,0.042
450,6,"F6",6,6,66,16,"Day",3,30,0.694,0.04
451,6,"F7",6,7,67,16,"Day",3,30,0.579,0.039
452,6,"F8",6,8,68,16,"Day",3,30,0.577,0.039
453,6,"F9",6,9,69,16,"Day",3,30,0.6,0.04
454,6,"F10",6,10,70,16,"Day",3,30,0.582,0.04
455,6,"F11",6,11,71,16,"Day",3,30,0.611,0.041
456,6,"F12",6,12,72,16,"Day",3,30,0.642,0.041
457,6,"G1",7,1,73,16,"Day",3,30,0.601,0.039
458,6,"G2",7,2,74,16,"Day",3,30,0.583,0.036
459,6,"G3",7,3,75,16,"Day",3,30,0.598,0.042
460,6,"G4",7,4,76,16,"Day",3,30,0.588,0.037
461,6,"G5",7,5,77,16,"Day",3,30,0.646,0.041
462,6,"G6",7,6,78,16,"Day",3,30,0.665,0.038
463,6,"G7",7,7,79,16,"Day",3,30,0.61,0.038
464,6,"G8",7,8,80,16,"Day",3,30,0.597,0.038
465,6,"G9",7,9,81,16,"Day",3,30,0.575,0.038
466,6,"G10",7,10,82,16,"Day",3,30,0.644,0.038
467,6,"G11",7,11,83,16,"Day",3,30,0.573,0.038
468,6,"G12",7,12,84,16,"Day",3,30,0.667,0.04
469,6,"H1",8,1,85,16,"Day",3,30,0.571,0.039
470,6,"H2",8,2,86,16,"Day",3,30,0.543,0.04
471,6,"H3",8,3,87,16,"Day",3,30,0.569,0.037
472,6,"H4",8,4,88,16,"Day",3,30,0.567,0.04
473,6,"H5",8,5,89,16,"Day",3,30,0.596,0.044
474,6,"H6",8,6,90,16,"Day",3,30,0.464,0.038
475,6,"H7",8,7,91,16,"Day",3,30,0.523,0.038
476,6,"H8",8,8,92,16,"Day",3,30,0.522,0.039
477,6,"H9",8,9,93,16,"Day",3,30,0.491,0.044
478,6,"H10",8,10,94,16,"Day",3,30,0.568,0.04
479,6,"H11",8,11,95,16,"Day",3,30,0.463,0.037
480,6,"H12",8,12,96,16,"Day",3,30,0.402,0.038
481,7,"A1",1,1,1,1,"Evening",7,2,0.579,0.04
482,7,"A2",1,2,2,1,"Evening",7,2,0.545,0.04
483,7,"A3",1,3,3,1,"Evening",7,2,0.659,0.04
484,7,"A4",1,4,4,1,"Evening",7,2,0.651,0.041
485,7,"A5",1,5,5,1,"Evening",7,2,0.589,0.039
486,7,"A6",1,6,6,1,"Evening",7,2,0.555,0.038
487,7,"A7",1,7,7,1,"Evening",7,2,0.633,0.04
488,7,"A8",1,8,8,1,"Evening",7,2,0.622,0.04
489,7,"A9",1,9,9,1,"Evening",7,2,0.606,0.041
490,7,"A10",1,10,10,1,"Evening",7,2,0.585,0.04
491,7,"A11",1,11,11,1,"Evening",7,2,0.437,0.039
492,7,"A12",1,12,12,1,"Evening",7,2,0.272,0.036
493,7,"B1",2,1,13,1,"Evening",7,2,0.592,0.038
494,7,"B2",2,2,14,1,"Evening",7,2,0.712,0.039
495,7,"B3",2,3,15,1,"Evening",7,2,0.564,0.037
496,7,"B4",2,4,16,1,"Evening",7,2,0.726,0.04
497,7,"B5",2,5,17,1,"Evening",7,2,0.65,0.039
498,7,"B6",2,6,18,1,"Evening",7,2,0.738,0.04
499,7,"B7",2,7,19,1,"Evening",7,2,0.669,0.039
500,7,"B8",2,8,20,1,"Evening",7,2,0.701,0.04
501,7,"B9",2,9,21,1,"Evening",7,2,0.586,0.038
502,7,"B10",2,10,22,1,"Evening",7,2,0.709,0.04
503,7,"B11",2,11,23,1,"Evening",7,2,0.617,0.037
504,7,"B12",2,12,24,1,"Evening",7,2,0.697,0.039
505,7,"C1",3,1,25,1,"Evening",7,2,0.579,0.04
506,7,"C2",3,2,26,1,"Evening",7,2,0.531,0.038
507,7,"C3",3,3,27,1,"Evening",7,2,0.62,0.039
508,7,"C4",3,4,28,1,"Evening",7,2,0.571,0.04
509,7,"C5",3,5,29,1,"Evening",7,2,0.664,0.042
510,7,"C6",3,6,30,1,"Evening",7,2,0.567,0.04
511,7,"C7",3,7,31,1,"Evening",7,2,0.603,0.04
512,7,"C8",3,8,32,1,"Evening",7,2,0.593,0.038
513,7,"C9",3,9,33,1,"Evening",7,2,0.629,0.041
514,7,"C10",3,10,34,1,"Evening",7,2,0.573,0.04
515,7,"C11",3,11,35,1,"Evening",7,2,0.568,0.041
516,7,"C12",3,12,36,1,"Evening",7,2,0.611,0.041
517,7,"D1",4,1,37,1,"Evening",7,2,0.495,0.039
518,7,"D2",4,2,38,1,"Evening",7,2,0.506,0.039
519,7,"D3",4,3,39,1,"Evening",7,2,0.573,0.04
520,7,"D4",4,4,40,1,"Evening",7,2,0.523,0.038
521,7,"D5",4,5,41,1,"Evening",7,2,0.563,0.041
522,7,"D6",4,6,42,1,"Evening",7,2,0.53,0.041
523,7,"D7",4,7,43,1,"Evening",7,2,0.58,0.041
524,7,"D8",4,8,44,1,"Evening",7,2,0.547,0.044
525,7,"D9",4,9,45,1,"Evening",7,2,0.487,0.038
526,7,"D10",4,10,46,1,"Evening",7,2,0.531,0.041
527,7,"D11",4,11,47,1,"Evening",7,2,0.542,0.041
528,7,"D12",4,12,48,1,"Evening",7,2,0.605,0.042
529,7,"E1",5,1,49,1,"Evening",7,2,0.524,0.039
530,7,"E2",5,2,50,1,"Evening",7,2,0.56,0.04
531,7,"E3",5,3,51,1,"Evening",7,2,0.482,0.039
532,7,"E4",5,4,52,1,"Evening",7,2,0.567,0.041
533,7,"E5",5,5,53,1,"Evening",7,2,0.503,0.039
534,7,"E6",5,6,54,1,"Evening",7,2,0.579,0.039
535,7,"E7",5,7,55,1,"Evening",7,2,0.514,0.039
536,7,"E8",5,8,56,1,"Evening",7,2,0.602,0.046
537,7,"E9",5,9,57,1,"Evening",7,2,0.505,0.04
538,7,"E10",5,10,58,1,"Evening",7,2,0.545,0.039
539,7,"E11",5,11,59,1,"Evening",7,2,0.49,0.04
540,7,"E12",5,12,60,1,"Evening",7,2,0.643,0.042
541,7,"F1",6,1,61,1,"Evening",7,2,0.577,0.037
542,7,"F2",6,2,62,1,"Evening",7,2,0.503,0.036
543,7,"F3",6,3,63,1,"Evening",7,2,0.529,0.037
544,7,"F4",6,4,64,1,"Evening",7,2,0.501,0.037
545,7,"F5",6,5,65,1,"Evening",7,2,0.568,0.038
546,7,"F6",6,6,66,1,"Evening",7,2,0.619,0.038
547,7,"F7",6,7,67,1,"Evening",7,2,0.529,0.037
548,7,"F8",6,8,68,1,"Evening",7,2,0.516,0.038
549,7,"F9",6,9,69,1,"Evening",7,2,0.55,0.038
550,7,"F10",6,10,70,1,"Evening",7,2,0.527,0.038
551,7,"F11",6,11,71,1,"Evening",7,2,0.609,0.039
552,7,"F12",6,12,72,1,"Evening",7,2,0.619,0.039
553,7,"G1",7,1,73,1,"Evening",7,2,0.527,0.037
554,7,"G2",7,2,74,1,"Evening",7,2,0.505,0.035
555,7,"G3",7,3,75,1,"Evening",7,2,0.509,0.035
556,7,"G4",7,4,76,1,"Evening",7,2,0.493,0.035
557,7,"G5",7,5,77,1,"Evening",7,2,0.509,0.036
558,7,"G6",7,6,78,1,"Evening",7,2,0.526,0.036
559,7,"G7",7,7,79,1,"Evening",7,2,0.523,0.036
560,7,"G8",7,8,80,1,"Evening",7,2,0.539,0.035
561,7,"G9",7,9,81,1,"Evening",7,2,0.505,0.036
562,7,"G10",7,10,82,1,"Evening",7,2,0.518,0.036
563,7,"G11",7,11,83,1,"Evening",7,2,0.537,0.036
564,7,"G12",7,12,84,1,"Evening",7,2,0.612,0.037
565,7,"H1",8,1,85,1,"Evening",7,2,0.417,0.037
566,7,"H2",8,2,86,1,"Evening",7,2,0.553,0.039
567,7,"H3",8,3,87,1,"Evening",7,2,0.434,0.038
568,7,"H4",8,4,88,1,"Evening",7,2,0.555,0.037
569,7,"H5",8,5,89,1,"Evening",7,2,0.425,0.037
570,7,"H6",8,6,90,1,"Evening",7,2,0.62,0.039
571,7,"H7",8,7,91,1,"Evening",7,2,0.449,0.038
572,7,"H8",8,8,92,1,"Evening",7,2,0.516,0.039
573,7,"H9",8,9,93,1,"Evening",7,2,0.337,0.035
574,7,"H10",8,10,94,1,"Evening",7,2,0.462,0.038
575,7,"H11",8,11,95,1,"Evening",7,2,0.413,0.038
576,7,"H12",8,12,96,1,"Evening",7,2,0.438,0.039
577,8,"A1",1,1,1,9,"Evening",5,17,0.578,0.039
578,8,"A2",1,2,2,9,"Evening",5,17,0.626,0.041
579,8,"A3",1,3,3,9,"Evening",5,17,0.634,0.039
580,8,"A4",1,4,4,9,"Evening",5,17,0.645,0.041
581,8,"A5",1,5,5,9,"Evening",5,17,0.678,0.041
582,8,"A6",1,6,6,9,"Evening",5,17,0.54,0.038
583,8,"A7",1,7,7,9,"Evening",5,17,0.698,0.041
584,8,"A8",1,8,8,9,"Evening",5,17,0.673,0.041
585,8,"A9",1,9,9,9,"Evening",5,17,0.641,0.042
586,8,"A10",1,10,10,9,"Evening",5,17,0.659,0.042
587,8,"A11",1,11,11,9,"Evening",5,17,0.595,0.042
588,8,"A12",1,12,12,9,"Evening",5,17,0.311,0.038
589,8,"B1",2,1,13,9,"Evening",5,17,0.634,0.038
590,8,"B2",2,2,14,9,"Evening",5,17,0.714,0.038
591,8,"B3",2,3,15,9,"Evening",5,17,0.65,0.037
592,8,"B4",2,4,16,9,"Evening",5,17,0.662,0.039
593,8,"B5",2,5,17,9,"Evening",5,17,0.701,0.039
594,8,"B6",2,6,18,9,"Evening",5,17,0.682,0.04
595,8,"B7",2,7,19,9,"Evening",5,17,0.727,0.038
596,8,"B8",2,8,20,9,"Evening",5,17,0.727,0.04
597,8,"B9",2,9,21,9,"Evening",5,17,0.649,0.038
598,8,"B10",2,10,22,9,"Evening",5,17,0.685,0.038
599,8,"B11",2,11,23,9,"Evening",5,17,0.676,0.037
600,8,"B12",2,12,24,9,"Evening",5,17,0.732,0.04
601,8,"C1",3,1,25,9,"Evening",5,17,0.666,0.041
602,8,"C2",3,2,26,9,"Evening",5,17,0.647,0.04
603,8,"C3",3,3,27,9,"Evening",5,17,0.714,0.04
604,8,"C4",3,4,28,9,"Evening",5,17,0.688,0.041
605,8,"C5",3,5,29,9,"Evening",5,17,0.747,0.042
606,8,"C6",3,6,30,9,"Evening",5,17,0.671,0.041
607,8,"C7",3,7,31,9,"Evening",5,17,0.704,0.041
608,8,"C8",3,8,32,9,"Evening",5,17,0.579,0.04
609,8,"C9",3,9,33,9,"Evening",5,17,0.711,0.043
610,8,"C10",3,10,34,9,"Evening",5,17,0.662,0.041
611,8,"C11",3,11,35,9,"Evening",5,17,0.711,0.042
612,8,"C12",3,12,36,9,"Evening",5,17,0.684,0.042
613,8,"D1",4,1,37,9,"Evening",5,17,0.587,0.038
614,8,"D2",4,2,38,9,"Evening",5,17,0.639,0.038
615,8,"D3",4,3,39,9,"Evening",5,17,0.586,0.038
616,8,"D4",4,4,40,9,"Evening",5,17,0.639,0.04
617,8,"D5",4,5,41,9,"Evening",5,17,0.647,0.04
618,8,"D6",4,6,42,9,"Evening",5,17,0.586,0.037
619,8,"D7",4,7,43,9,"Evening",5,17,0.66,0.037
620,8,"D8",4,8,44,9,"Evening",5,17,0.601,0.039
621,8,"D9",4,9,45,9,"Evening",5,17,0.603,0.039
622,8,"D10",4,10,46,9,"Evening",5,17,0.611,0.039
623,8,"D11",4,11,47,9,"Evening",5,17,0.629,0.04
624,8,"D12",4,12,48,9,"Evening",5,17,0.656,0.04
625,8,"E1",5,1,49,9,"Evening",5,17,0.62,0.041
626,8,"E2",5,2,50,9,"Evening",5,17,0.578,0.041
627,8,"E3",5,3,51,9,"Evening",5,17,0.604,0.04
628,8,"E4",5,4,52,9,"Evening",5,17,0.545,0.041
629,8,"E5",5,5,53,9,"Evening",5,17,0.629,0.041
630,8,"E6",5,6,54,9,"Evening",5,17,0.574,0.04
631,8,"E7",5,7,55,9,"Evening",5,17,0.616,0.041
632,8,"E8",5,8,56,9,"Evening",5,17,0.549,0.041
633,8,"E9",5,9,57,9,"Evening",5,17,0.591,0.041
634,8,"E10",5,10,58,9,"Evening",5,17,0.602,0.042
635,8,"E11",5,11,59,9,"Evening",5,17,0.609,0.042
636,8,"E12",5,12,60,9,"Evening",5,17,0.646,0.042
637,8,"F1",6,1,61,9,"Evening",5,17,0.644,0.038
638,8,"F2",6,2,62,9,"Evening",5,17,0.684,0.038
639,8,"F3",6,3,63,9,"Evening",5,17,0.584,0.038
640,8,"F4",6,4,64,9,"Evening",5,17,0.623,0.039
641,8,"F5",6,5,65,9,"Evening",5,17,0.603,0.039
642,8,"F6",6,6,66,9,"Evening",5,17,0.688,0.04
643,8,"F7",6,7,67,9,"Evening",5,17,0.604,0.039
644,8,"F8",6,8,68,9,"Evening",5,17,0.61,0.04
645,8,"F9",6,9,69,9,"Evening",5,17,0.625,0.039
646,8,"F10",6,10,70,9,"Evening",5,17,0.673,0.041
647,8,"F11",6,11,71,9,"Evening",5,17,0.654,0.04
648,8,"F12",6,12,72,9,"Evening",5,17,0.726,0.041
649,8,"G1",7,1,73,9,"Evening",5,17,0.679,0.037
650,8,"G2",7,2,74,9,"Evening",5,17,0.642,0.037
651,8,"G3",7,3,75,9,"Evening",5,17,0.541,0.036
652,8,"G4",7,4,76,9,"Evening",5,17,0.572,0.038
653,8,"G5",7,5,77,9,"Evening",5,17,0.562,0.038
654,8,"G6",7,6,78,9,"Evening",5,17,0.538,0.037
655,8,"G7",7,7,79,9,"Evening",5,17,0.606,0.038
656,8,"G8",7,8,80,9,"Evening",5,17,0.632,0.037
657,8,"G9",7,9,81,9,"Evening",5,17,0.588,0.037
658,8,"G10",7,10,82,9,"Evening",5,17,0.651,0.037
659,8,"G11",7,11,83,9,"Evening",5,17,0.627,0.038
660,8,"G12",7,12,84,9,"Evening",5,17,0.643,0.038
661,8,"H1",8,1,85,9,"Evening",5,17,0.579,0.038
662,8,"H2",8,2,86,9,"Evening",5,17,0.583,0.038
663,8,"H3",8,3,87,9,"Evening",5,17,0.562,0.038
664,8,"H4",8,4,88,9,"Evening",5,17,0.599,0.04
665,8,"H5",8,5,89,9,"Evening",5,17,0.53,0.037
666,8,"H6",8,6,90,9,"Evening",5,17,0.588,0.04
667,8,"H7",8,7,91,9,"Evening",5,17,0.561,0.039
668,8,"H8",8,8,92,9,"Evening",5,17,0.642,0.04
669,8,"H9",8,9,93,9,"Evening",5,17,0.52,0.038
670,8,"H10",8,10,94,9,"Evening",5,17,0.621,0.04
671,8,"H11",8,11,95,9,"Evening",5,17,0.606,0.04
672,8,"H12",8,12,96,9,"Evening",5,17,0.495,0.037
673,9,"A1",1,1,1,2,"Day",2,3,0.631,0.041
674,9,"A2",1,2,2,2,"Day",2,3,0.621,0.041
675,9,"A3",1,3,3,2,"Day",2,3,0.679,0.04
676,9,"A4",1,4,4,2,"Day",2,3,0.691,0.041
677,9,"A5",1,5,5,2,"Day",2,3,0.68,0.041
678,9,"A6",1,6,6,2,"Day",2,3,0.544,0.04
679,9,"A7",1,7,7,2,"Day",2,3,0.625,0.041
680,9,"A8",1,8,8,2,"Day",2,3,0.663,0.041
681,9,"A9",1,9,9,2,"Day",2,3,0.685,0.042
682,9,"A10",1,10,10,2,"Day",2,3,0.631,0.04
683,9,"A11",1,11,11,2,"Day",2,3,0.679,0.041
684,9,"A12",1,12,12,2,"Day",2,3,0.361,0.037
685,9,"B1",2,1,13,2,"Day",2,3,0.612,0.038
686,9,"B2",2,2,14,2,"Day",2,3,0.679,0.039
687,9,"B3",2,3,15,2,"Day",2,3,0.682,0.04
688,9,"B4",2,4,16,2,"Day",2,3,0.724,0.039
689,9,"B5",2,5,17,2,"Day",2,3,0.702,0.04
690,9,"B6",2,6,18,2,"Day",2,3,0.711,0.04
691,9,"B7",2,7,19,2,"Day",2,3,0.675,0.038
692,9,"B8",2,8,20,2,"Day",2,3,0.678,0.038
693,9,"B9",2,9,21,2,"Day",2,3,0.631,0.039
694,9,"B10",2,10,22,2,"Day",2,3,0.671,0.04
695,9,"B11",2,11,23,2,"Day",2,3,0.656,0.037
696,9,"B12",2,12,24,2,"Day",2,3,0.693,0.038
697,9,"C1",3,1,25,2,"Day",2,3,0.63,0.04
698,9,"C2",3,2,26,2,"Day",2,3,0.637,0.04
699,9,"C3",3,3,27,2,"Day",2,3,0.712,0.04
700,9,"C4",3,4,28,2,"Day",2,3,0.646,0.04
701,9,"C5",3,5,29,2,"Day",2,3,0.751,0.042
702,9,"C6",3,6,30,2,"Day",2,3,0.623,0.039
703,9,"C7",3,7,31,2,"Day",2,3,0.684,0.042
704,9,"C8",3,8,32,2,"Day",2,3,0.639,0.041
705,9,"C9",3,9,33,2,"Day",2,3,0.68,0.042
706,9,"C10",3,10,34,2,"Day",2,3,0.625,0.041
707,9,"C11",3,11,35,2,"Day",2,3,0.696,0.043
708,9,"C12",3,12,36,2,"Day",2,3,0.682,0.041
709,9,"D1",4,1,37,2,"Day",2,3,0.583,0.039
710,9,"D2",4,2,38,2,"Day",2,3,0.606,0.042
711,9,"D3",4,3,39,2,"Day",2,3,0.624,0.041
712,9,"D4",4,4,40,2,"Day",2,3,0.6,0.041
713,9,"D5",4,5,41,2,"Day",2,3,0.658,0.041
714,9,"D6",4,6,42,2,"Day",2,3,0.549,0.04
715,9,"D7",4,7,43,2,"Day",2,3,0.667,0.041
716,9,"D8",4,8,44,2,"Day",2,3,0.58,0.04
717,9,"D9",4,9,45,2,"Day",2,3,0.591,0.04
718,9,"D10",4,10,46,2,"Day",2,3,0.568,0.041
719,9,"D11",4,11,47,2,"Day",2,3,0.64,0.041
720,9,"D12",4,12,48,2,"Day",2,3,0.684,0.041
721,9,"E1",5,1,49,2,"Day",2,3,0.608,0.04
722,9,"E2",5,2,50,2,"Day",2,3,0.637,0.04
723,9,"E3",5,3,51,2,"Day",2,3,0.583,0.04
724,9,"E4",5,4,52,2,"Day",2,3,0.66,0.041
725,9,"E5",5,5,53,2,"Day",2,3,0.627,0.04
726,9,"E6",5,6,54,2,"Day",2,3,0.636,0.039
727,9,"E7",5,7,55,2,"Day",2,3,0.63,0.041
728,9,"E8",5,8,56,2,"Day",2,3,0.663,0.041
729,9,"E9",5,9,57,2,"Day",2,3,0.645,0.041
730,9,"E10",5,10,58,2,"Day",2,3,0.731,0.042
731,9,"E11",5,11,59,2,"Day",2,3,0.629,0.042
732,9,"E12",5,12,60,2,"Day",2,3,0.772,0.043
733,9,"F1",6,1,61,2,"Day",2,3,0.627,0.038
734,9,"F2",6,2,62,2,"Day",2,3,0.591,0.036
735,9,"F3",6,3,63,2,"Day",2,3,0.616,0.038
736,9,"F4",6,4,64,2,"Day",2,3,0.621,0.038
737,9,"F5",6,5,65,2,"Day",2,3,0.645,0.039
738,9,"F6",6,6,66,2,"Day",2,3,0.707,0.04
739,9,"F7",6,7,67,2,"Day",2,3,0.614,0.038
740,9,"F8",6,8,68,2,"Day",2,3,0.649,0.039
741,9,"F9",6,9,69,2,"Day",2,3,0.659,0.04
742,9,"F10",6,10,70,2,"Day",2,3,0.666,0.04
743,9,"F11",6,11,71,2,"Day",2,3,0.7,0.041
744,9,"F12",6,12,72,2,"Day",2,3,0.707,0.04
745,9,"G1",7,1,73,2,"Day",2,3,0.644,0.038
746,9,"G2",7,2,74,2,"Day",2,3,0.588,0.036
747,9,"G3",7,3,75,2,"Day",2,3,0.566,0.036
748,9,"G4",7,4,76,2,"Day",2,3,0.586,0.037
749,9,"G5",7,5,77,2,"Day",2,3,0.608,0.038
750,9,"G6",7,6,78,2,"Day",2,3,0.635,0.039
751,9,"G7",7,7,79,2,"Day",2,3,0.674,0.039
752,9,"G8",7,8,80,2,"Day",2,3,0.63,0.037
753,9,"G9",7,9,81,2,"Day",2,3,0.596,0.038
754,9,"G10",7,10,82,2,"Day",2,3,0.678,0.039
755,9,"G11",7,11,83,2,"Day",2,3,0.649,0.037
756,9,"G12",7,12,84,2,"Day",2,3,0.777,0.039
757,9,"H1",8,1,85,2,"Day",2,3,0.565,0.038
758,9,"H2",8,2,86,2,"Day",2,3,0.556,0.039
759,9,"H3",8,3,87,2,"Day",2,3,0.576,0.039
760,9,"H4",8,4,88,2,"Day",2,3,0.551,0.038
761,9,"H5",8,5,89,2,"Day",2,3,0.601,0.039
762,9,"H6",8,6,90,2,"Day",2,3,0.496,0.036
763,9,"H7",8,7,91,2,"Day",2,3,0.507,0.037
764,9,"H8",8,8,92,2,"Day",2,3,0.597,0.038
765,9,"H9",8,9,93,2,"Day",2,3,0.625,0.04
766,9,"H10",8,10,94,2,"Day",2,3,0.646,0.041
767,9,"H11",8,11,95,2,"Day",2,3,0.7,0.04
768,9,"H12",8,12,96,2,"Day",2,3,0.491,0.038
769,10,"A1",1,1,1,11,"Day",3,20,0.71,0.042
770,10,"A2",1,2,2,11,"Day",3,20,0.602,0.041
771,10,"A3",1,3,3,11,"Day",3,20,0.717,0.041
772,10,"A4",1,4,4,11,"Day",3,20,0.793,0.043
773,10,"A5",1,5,5,11,"Day",3,20,0.77,0.042
774,10,"A6",1,6,6,11,"Day",3,20,0.58,0.039
775,10,"A7",1,7,7,11,"Day",3,20,0.675,0.044
776,10,"A8",1,8,8,11,"Day",3,20,0.695,0.042
777,10,"A9",1,9,9,11,"Day",3,20,0.663,0.042
778,10,"A10",1,10,10,11,"Day",3,20,0.755,0.043
779,10,"A11",1,11,11,11,"Day",3,20,0.746,0.043
780,10,"A12",1,12,12,11,"Day",3,20,0.368,0.038
781,10,"B1",2,1,13,11,"Day",3,20,0.671,0.038
782,10,"B2",2,2,14,11,"Day",3,20,0.76,0.04
783,10,"B3",2,3,15,11,"Day",3,20,0.74,0.041
784,10,"B4",2,4,16,11,"Day",3,20,0.833,0.042
785,10,"B5",2,5,17,11,"Day",3,20,0.801,0.041
786,10,"B6",2,6,18,11,"Day",3,20,0.832,0.041
787,10,"B7",2,7,19,11,"Day",3,20,0.803,0.042
788,10,"B8",2,8,20,11,"Day",3,20,0.791,0.042
789,10,"B9",2,9,21,11,"Day",3,20,0.718,0.041
790,10,"B10",2,10,22,11,"Day",3,20,0.748,0.041
791,10,"B11",2,11,23,11,"Day",3,20,0.741,0.04
792,10,"B12",2,12,24,11,"Day",3,20,0.83,0.041
793,10,"C1",3,1,25,11,"Day",3,20,0.703,0.041
794,10,"C2",3,2,26,11,"Day",3,20,0.726,0.041
795,10,"C3",3,3,27,11,"Day",3,20,0.718,0.04
796,10,"C4",3,4,28,11,"Day",3,20,0.701,0.042
797,10,"C5",3,5,29,11,"Day",3,20,0.777,0.043
798,10,"C6",3,6,30,11,"Day",3,20,0.715,0.041
799,10,"C7",3,7,31,11,"Day",3,20,0.716,0.042
800,10,"C8",3,8,32,11,"Day",3,20,0.711,0.042
801,10,"C9",3,9,33,11,"Day",3,20,0.731,0.043
802,10,"C10",3,10,34,11,"Day",3,20,0.694,0.042
803,10,"C11",3,11,35,11,"Day",3,20,0.705,0.042
804,10,"C12",3,12,36,11,"Day",3,20,0.759,0.042
805,10,"D1",4,1,37,11,"Day",3,20,0.656,0.041
806,10,"D2",4,2,38,11,"Day",3,20,0.702,0.042
807,10,"D3",4,3,39,11,"Day",3,20,0.68,0.041
808,10,"D4",4,4,40,11,"Day",3,20,0.708,0.042
809,10,"D5",4,5,41,11,"Day",3,20,0.717,0.041
810,10,"D6",4,6,42,11,"Day",3,20,0.669,0.039
811,10,"D7",4,7,43,11,"Day",3,20,0.704,0.041
812,10,"D8",4,8,44,11,"Day",3,20,0.692,0.041
813,10,"D9",4,9,45,11,"Day",3,20,0.68,0.041
814,10,"D10",4,10,46,11,"Day",3,20,0.64,0.042
815,10,"D11",4,11,47,11,"Day",3,20,0.69,0.042
816,10,"D12",4,12,48,11,"Day",3,20,0.743,0.044
817,10,"E1",5,1,49,11,"Day",3,20,0.69,0.042
818,10,"E2",5,2,50,11,"Day",3,20,0.695,0.042
819,10,"E3",5,3,51,11,"Day",3,20,0.671,0.042
820,10,"E4",5,4,52,11,"Day",3,20,0.676,0.043
821,10,"E5",5,5,53,11,"Day",3,20,0.688,0.042
822,10,"E6",5,6,54,11,"Day",3,20,0.697,0.042
823,10,"E7",5,7,55,11,"Day",3,20,0.706,0.042
824,10,"E8",5,8,56,11,"Day",3,20,0.726,0.042
825,10,"E9",5,9,57,11,"Day",3,20,0.712,0.043
826,10,"E10",5,10,58,11,"Day",3,20,0.704,0.043
827,10,"E11",5,11,59,11,"Day",3,20,0.664,0.042
828,10,"E12",5,12,60,11,"Day",3,20,0.767,0.044
829,10,"F1",6,1,61,11,"Day",3,20,0.717,0.039
830,10,"F2",6,2,62,11,"Day",3,20,0.678,0.038
831,10,"F3",6,3,63,11,"Day",3,20,0.656,0.039
832,10,"F4",6,4,64,11,"Day",3,20,0.632,0.038
833,10,"F5",6,5,65,11,"Day",3,20,0.71,0.04
834,10,"F6",6,6,66,11,"Day",3,20,0.744,0.04
835,10,"F7",6,7,67,11,"Day",3,20,0.721,0.041
836,10,"F8",6,8,68,11,"Day",3,20,0.683,0.04
837,10,"F9",6,9,69,11,"Day",3,20,0.684,0.041
838,10,"F10",6,10,70,11,"Day",3,20,0.667,0.041
839,10,"F11",6,11,71,11,"Day",3,20,0.704,0.04
840,10,"F12",6,12,72,11,"Day",3,20,0.745,0.041
841,10,"G1",7,1,73,11,"Day",3,20,0.659,0.039
842,10,"G2",7,2,74,11,"Day",3,20,0.642,0.037
843,10,"G3",7,3,75,11,"Day",3,20,0.647,0.037
844,10,"G4",7,4,76,11,"Day",3,20,0.679,0.039
845,10,"G5",7,5,77,11,"Day",3,20,0.671,0.039
846,10,"G6",7,6,78,11,"Day",3,20,0.679,0.037
847,10,"G7",7,7,79,11,"Day",3,20,0.681,0.039
848,10,"G8",7,8,80,11,"Day",3,20,0.684,0.038
849,10,"G9",7,9,81,11,"Day",3,20,0.656,0.037
850,10,"G10",7,10,82,11,"Day",3,20,0.668,0.037
851,10,"G11",7,11,83,11,"Day",3,20,0.682,0.037
852,10,"G12",7,12,84,11,"Day",3,20,0.687,0.038
853,10,"H1",8,1,85,11,"Day",3,20,0.595,0.04
854,10,"H2",8,2,86,11,"Day",3,20,0.648,0.04
855,10,"H3",8,3,87,11,"Day",3,20,0.62,0.04
856,10,"H4",8,4,88,11,"Day",3,20,0.701,0.042
857,10,"H5",8,5,89,11,"Day",3,20,0.609,0.038
858,10,"H6",8,6,90,11,"Day",3,20,0.696,0.041
859,10,"H7",8,7,91,11,"Day",3,20,0.578,0.04
860,10,"H8",8,8,92,11,"Day",3,20,0.689,0.041
