"MSAPlate","AssayStrip","AssayCol","AssayRow","MfgPlate","Pool","MfgStrip","MfgCol","MfgRow"
31,4,7,2,285,"B",3,5,2
31,4,7,3,285,"B",3,5,3
31,4,7,4,285,"B",3,5,4
31,4,7,5,285,"B",3,5,5
31,4,7,6,285,"B",3,5,6
31,4,7,7,285,"B",3,5,7
31,4,7,8,285,"B",3,5,8
31,4,8,1,285,"B",3,6,1
31,4,8,2,285,"B",3,6,2
31,4,8,3,285,"B",3,6,3
31,4,8,4,285,"B",3,6,4
31,4,8,5,285,"B",3,6,5
31,4,8,6,285,"B",3,6,6
31,4,8,7,285,"B",3,6,7
31,4,8,8,285,"B",3,6,8
31,5,9,1,295,"B",1,1,1
31,5,9,2,295,"B",1,1,2
31,5,9,3,295,"B",1,1,3
31,5,9,4,295,"B",1,1,4
31,5,9,5,295,"B",1,1,5
31,5,9,6,295,"B",1,1,6
31,5,9,7,295,"B",1,1,7
31,5,9,8,295,"B",1,1,8
31,5,10,1,295,"B",1,2,1
31,5,10,2,295,"B",1,2,2
31,5,10,3,295,"B",1,2,3
31,5,10,4,295,"B",1,2,4
31,5,10,5,295,"B",1,2,5
31,5,10,6,295,"B",1,2,6
31,5,10,7,295,"B",1,2,7
31,5,10,8,295,"B",1,2,8
31,6,11,1,55,"A",3,5,1
31,6,11,2,55,"A",3,5,2
31,6,11,3,55,"A",3,5,3
31,6,11,4,55,"A",3,5,4
31,6,11,5,55,"A",3,5,5
31,6,11,6,55,"A",3,5,6
31,6,11,7,55,"A",3,5,7
31,6,11,8,55,"A",3,5,8
31,6,12,1,55,"A",3,6,1
31,6,12,2,55,"A",3,6,2
31,6,12,3,55,"A",3,6,3
31,6,12,4,55,"A",3,6,4
31,6,12,5,55,"A",3,6,5
31,6,12,6,55,"A",3,6,6
31,6,12,7,55,"A",3,6,7
31,6,12,8,55,"A",3,6,8
32,1,1,1,210,"B",1,1,1
32,1,1,2,210,"B",1,1,2
32,1,1,3,210,"B",1,1,3
32,1,1,4,210,"B",1,1,4
32,1,1,5,210,"B",1,1,5
32,1,1,6,210,"B",1,1,6
32,1,1,7,210,"B",1,1,7
32,1,1,8,210,"B",1,1,8
32,1,2,1,210,"B",1,2,1
32,1,2,2,210,"B",1,2,2
32,1,2,3,210,"B",1,2,3
32,1,2,4,210,"B",1,2,4
32,1,2,5,210,"B",1,2,5
32,1,2,6,210,"B",1,2,6
32,1,2,7,210,"B",1,2,7
32,1,2,8,210,"B",1,2,8
32,2,3,1,79,"A",3,5,1
32,2,3,2,79,"A",3,5,2
32,2,3,3,79,"A",3,5,3
32,2,3,4,79,"A",3,5,4
32,2,3,5,79,"A",3,5,5
32,2,3,6,79,"A",3,5,6
32,2,3,7,79,"A",3,5,7
32,2,3,8,79,"A",3,5,8
32,2,4,1,79,"A",3,6,1
32,2,4,2,79,"A",3,6,2
32,2,4,3,79,"A",3,6,3
32,2,4,4,79,"A",3,6,4
32,2,4,5,79,"A",3,6,5
32,2,4,6,79,"A",3,6,6
32,2,4,7,79,"A",3,6,7
32,2,4,8,79,"A",3,6,8
32,3,5,1,300,"B",2,3,1
32,3,5,2,300,"B",2,3,2
32,3,5,3,300,"B",2,3,3
32,3,5,4,300,"B",2,3,4
32,3,5,5,300,"B",2,3,5
32,3,5,6,300,"B",2,3,6
32,3,5,7,300,"B",2,3,7
32,3,5,8,300,"B",2,3,8
32,3,6,1,300,"B",2,4,1
32,3,6,2,300,"B",2,4,2
32,3,6,3,300,"B",2,4,3
32,3,6,4,300,"B",2,4,4
32,3,6,5,300,"B",2,4,5
32,3,6,6,300,"B",2,4,6
32,3,6,7,300,"B",2,4,7
32,3,6,8,300,"B",2,4,8
32,4,7,1,66,"A",5,9,1
32,4,7,2,66,"A",5,9,2
32,4,7,3,66,"A",5,9,3
32,4,7,4,66,"A",5,9,4
32,4,7,5,66,"A",5,9,5
32,4,7,6,66,"A",5,9,6
32,4,7,7,66,"A",5,9,7
32,4,7,8,66,"A",5,9,8
32,4,8,1,66,"A",5,10,1
32,4,8,2,66,"A",5,10,2
32,4,8,3,66,"A",5,10,3
32,4,8,4,66,"A",5,10,4
32,4,8,5,66,"A",5,10,5
32,4,8,6,66,"A",5,10,6
32,4,8,7,66,"A",5,10,7
32,4,8,8,66,"A",5,10,8
32,5,9,1,37,"A",3,5,1
32,5,9,2,37,"A",3,5,2
32,5,9,3,37,"A",3,5,3
32,5,9,4,37,"A",3,5,4
32,5,9,5,37,"A",3,5,5
32,5,9,6,37,"A",3,5,6
32,5,9,7,37,"A",3,5,7
32,5,9,8,37,"A",3,5,8
32,5,10,1,37,"A",3,6,1
32,5,10,2,37,"A",3,6,2
32,5,10,3,37,"A",3,6,3
32,5,10,4,37,"A",3,6,4
32,5,10,5,37,"A",3,6,5
32,5,10,6,37,"A",3,6,6
32,5,10,7,37,"A",3,6,7
32,5,10,8,37,"A",3,6,8
32,6,11,1,282,"B",3,5,1
32,6,11,2,282,"B",3,5,2
32,6,11,3,282,"B",3,5,3
32,6,11,4,282,"B",3,5,4
32,6,11,5,282,"B",3,5,5
32,6,11,6,282,"B",3,5,6
32,6,11,7,282,"B",3,5,7
32,6,11,8,282,"B",3,5,8
32,6,12,1,282,"B",3,6,1
32,6,12,2,282,"B",3,6,2
32,6,12,3,282,"B",3,6,3
32,6,12,4,282,"B",3,6,4
32,6,12,5,282,"B",3,6,5
32,6,12,6,282,"B",3,6,6
32,6,12,7,282,"B",3,6,7
32,6,12,8,282,"B",3,6,8
33,1,1,1,140,"B",5,9,1
33,1,1,2,140,"B",5,9,2
33,1,1,3,140,"B",5,9,3
33,1,1,4,140,"B",5,9,4
33,1,1,5,140,"B",5,9,5
33,1,1,6,140,"B",5,9,6
33,1,1,7,140,"B",5,9,7
33,1,1,8,140,"B",5,9,8
33,1,2,1,140,"B",5,10,1
33,1,2,2,140,"B",5,10,2
33,1,2,3,140,"B",5,10,3
33,1,2,4,140,"B",5,10,4
33,1,2,5,140,"B",5,10,5
33,1,2,6,140,"B",5,10,6
33,1,2,7,140,"B",5,10,7
33,1,2,8,140,"B",5,10,8
33,2,3,1,39,"A",5,9,1
33,2,3,2,39,"A",5,9,2
33,2,3,3,39,"A",5,9,3
33,2,3,4,39,"A",5,9,4
33,2,3,5,39,"A",5,9,5
33,2,3,6,39,"A",5,9,6
33,2,3,7,39,"A",5,9,7
33,2,3,8,39,"A",5,9,8
33,2,4,1,39,"A",5,10,1
33,2,4,2,39,"A",5,10,2
33,2,4,3,39,"A",5,10,3
33,2,4,4,39,"A",5,10,4
33,2,4,5,39,"A",5,10,5
33,2,4,6,39,"A",5,10,6
33,2,4,7,39,"A",5,10,7
33,2,4,8,39,"A",5,10,8
33,3,5,1,89,"A",2,3,1
33,3,5,2,89,"A",2,3,2
33,3,5,3,89,"A",2,3,3
33,3,5,4,89,"A",2,3,4
33,3,5,5,89,"A",2,3,5
33,3,5,6,89,"A",2,3,6
33,3,5,7,89,"A",2,3,7
33,3,5,8,89,"A",2,3,8
33,3,6,1,89,"A",2,4,1
33,3,6,2,89,"A",2,4,2
33,3,6,3,89,"A",2,4,3
33,3,6,4,89,"A",2,4,4
33,3,6,5,89,"A",2,4,5
33,3,6,6,89,"A",2,4,6
33,3,6,7,89,"A",2,4,7
33,3,6,8,89,"A",2,4,8
33,4,7,1,50,"A",4,7,1
33,4,7,2,50,"A",4,7,2
33,4,7,3,50,"A",4,7,3
33,4,7,4,50,"A",4,7,4
33,4,7,5,50,"A",4,7,5
33,4,7,6,50,"A",4,7,6
33,4,7,7,50,"A",4,7,7
33,4,7,8,50,"A",4,7,8
33,4,8,1,50,"A",4,8,1
33,4,8,2,50,"A",4,8,2
33,4,8,3,50,"A",4,8,3
33,4,8,4,50,"A",4,8,4
33,4,8,5,50,"A",4,8,5
33,4,8,6,50,"A",4,8,6
33,4,8,7,50,"A",4,8,7
33,4,8,8,50,"A",4,8,8
33,5,9,1,298,"B",1,1,1
33,5,9,2,298,"B",1,1,2
33,5,9,3,298,"B",1,1,3
33,5,9,4,298,"B",1,1,4
33,5,9,5,298,"B",1,1,5
33,5,9,6,298,"B",1,1,6
33,5,9,7,298,"B",1,1,7
33,5,9,8,298,"B",1,1,8
33,5,10,1,298,"B",1,2,1
33,5,10,2,298,"B",1,2,2
33,5,10,3,298,"B",1,2,3
33,5,10,4,298,"B",1,2,4
33,5,10,5,298,"B",1,2,5
33,5,10,6,298,"B",1,2,6
33,5,10,7,298,"B",1,2,7
33,5,10,8,298,"B",1,2,8
33,6,11,1,206,"B",1,1,1
33,6,11,2,206,"B",1,1,2
33,6,11,3,206,"B",1,1,3
33,6,11,4,206,"B",1,1,4
33,6,11,5,206,"B",1,1,5
33,6,11,6,206,"B",1,1,6
33,6,11,7,206,"B",1,1,7
33,6,11,8,206,"B",1,1,8
33,6,12,1,206,"B",1,2,1
33,6,12,2,206,"B",1,2,2
33,6,12,3,206,"B",1,2,3
33,6,12,4,206,"B",1,2,4
33,6,12,5,206,"B",1,2,5
33,6,12,6,206,"B",1,2,6
33,6,12,7,206,"B",1,2,7
33,6,12,8,206,"B",1,2,8
34,1,1,1,291,"B",1,1,1
34,1,1,2,291,"B",1,1,2
34,1,1,3,291,"B",1,1,3
34,1,1,4,291,"B",1,1,4
34,1,1,5,291,"B",1,1,5
34,1,1,6,291,"B",1,1,6
34,1,1,7,291,"B",1,1,7
34,1,1,8,291,"B",1,1,8
34,1,2,1,291,"B",1,2,1
34,1,2,2,291,"B",1,2,2
34,1,2,3,291,"B",1,2,3
34,1,2,4,291,"B",1,2,4
34,1,2,5,291,"B",1,2,5
34,1,2,6,291,"B",1,2,6
34,1,2,7,291,"B",1,2,7
34,1,2,8,291,"B",1,2,8
34,2,3,1,71,"A",3,5,1
34,2,3,2,71,"A",3,5,2
34,2,3,3,71,"A",3,5,3
34,2,3,4,71,"A",3,5,4
34,2,3,5,71,"A",3,5,5
34,2,3,6,71,"A",3,5,6
34,2,3,7,71,"A",3,5,7
34,2,3,8,71,"A",3,5,8
34,2,4,1,71,"A",3,6,1
34,2,4,2,71,"A",3,6,2
34,2,4,3,71,"A",3,6,3
34,2,4,4,71,"A",3,6,4
34,2,4,5,71,"A",3,6,5
34,2,4,6,71,"A",3,6,6
34,2,4,7,71,"A",3,6,7
34,2,4,8,71,"A",3,6,8
34,3,5,1,82,"A",4,7,1
34,3,5,2,82,"A",4,7,2
34,3,5,3,82,"A",4,7,3
34,3,5,4,82,"A",4,7,4
34,3,5,5,82,"A",4,7,5
34,3,5,6,82,"A",4,7,6
34,3,5,7,82,"A",4,7,7
34,3,5,8,82,"A",4,7,8
34,3,6,1,82,"A",4,8,1
34,3,6,2,82,"A",4,8,2
34,3,6,3,82,"A",4,8,3
34,3,6,4,82,"A",4,8,4
34,3,6,5,82,"A",4,8,5
34,3,6,6,82,"A",4,8,6
34,3,6,7,82,"A",4,8,7
34,3,6,8,82,"A",4,8,8
34,4,7,1,158,"B",2,3,1
34,4,7,2,158,"B",2,3,2
34,4,7,3,158,"B",2,3,3
34,4,7,4,158,"B",2,3,4
34,4,7,5,158,"B",2,3,5
34,4,7,6,158,"B",2,3,6
34,4,7,7,158,"B",2,3,7
34,4,7,8,158,"B",2,3,8
34,4,8,1,158,"B",2,4,1
34,4,8,2,158,"B",2,4,2
34,4,8,3,158,"B",2,4,3
34,4,8,4,158,"B",2,4,4
34,4,8,5,158,"B",2,4,5
34,4,8,6,158,"B",2,4,6
34,4,8,7,158,"B",2,4,7
34,4,8,8,158,"B",2,4,8
34,5,9,1,286,"B",4,7,1
34,5,9,2,286,"B",4,7,2
34,5,9,3,286,"B",4,7,3
34,5,9,4,286,"B",4,7,4
34,5,9,5,286,"B",4,7,5
34,5,9,6,286,"B",4,7,6
34,5,9,7,286,"B",4,7,7
34,5,9,8,286,"B",4,7,8
34,5,10,1,286,"B",4,8,1
34,5,10,2,286,"B",4,8,2
34,5,10,3,286,"B",4,8,3
34,5,10,4,286,"B",4,8,4
34,5,10,5,286,"B",4,8,5
34,5,10,6,286,"B",4,8,6
34,5,10,7,286,"B",4,8,7
34,5,10,8,286,"B",4,8,8
34,6,11,1,84,"A",3,5,1
34,6,11,2,84,"A",3,5,2
34,6,11,3,84,"A",3,5,3
34,6,11,4,84,"A",3,5,4
34,6,11,5,84,"A",3,5,5
34,6,11,6,84,"A",3,5,6
34,6,11,7,84,"A",3,5,7
34,6,11,8,84,"A",3,5,8
34,6,12,1,84,"A",3,6,1
34,6,12,2,84,"A",3,6,2
34,6,12,3,84,"A",3,6,3
34,6,12,4,84,"A",3,6,4
34,6,12,5,84,"A",3,6,5
34,6,12,6,84,"A",3,6,6
34,6,12,7,84,"A",3,6,7
34,6,12,8,84,"A",3,6,8
35,1,1,1,283,"B",2,3,1
35,1,1,2,283,"B",2,3,2
35,1,1,3,283,"B",2,3,3
35,1,1,4,283,"B",2,3,4
35,1,1,5,283,"B",2,3,5
35,1,1,6,283,"B",2,3,6
35,1,1,7,283,"B",2,3,7
35,1,1,8,283,"B",2,3,8
35,1,2,1,283,"B",2,4,1
35,1,2,2,283,"B",2,4,2
35,1,2,3,283,"B",2,4,3
35,1,2,4,283,"B",2,4,4
35,1,2,5,283,"B",2,4,5
35,1,2,6,283,"B",2,4,6
35,1,2,7,283,"B",2,4,7
35,1,2,8,283,"B",2,4,8
35,2,3,1,284,"B",5,9,1
35,2,3,2,284,"B",5,9,2
35,2,3,3,284,"B",5,9,3
35,2,3,4,284,"B",5,9,4
35,2,3,5,284,"B",5,9,5
35,2,3,6,284,"B",5,9,6
35,2,3,7,284,"B",5,9,7
35,2,3,8,284,"B",5,9,8
35,2,4,1,284,"B",5,10,1
35,2,4,2,284,"B",5,10,2
35,2,4,3,284,"B",5,10,3
35,2,4,4,284,"B",5,10,4
35,2,4,5,284,"B",5,10,5
35,2,4,6,284,"B",5,10,6
35,2,4,7,284,"B",5,10,7
35,2,4,8,284,"B",5,10,8
35,3,5,1,89,"A",5,9,1
35,3,5,2,89,"A",5,9,2
35,3,5,3,89,"A",5,9,3
35,3,5,4,89,"A",5,9,4
35,3,5,5,89,"A",5,9,5
35,3,5,6,89,"A",5,9,6
35,3,5,7,89,"A",5,9,7
35,3,5,8,89,"A",5,9,8
35,3,6,1,89,"A",5,10,1
35,3,6,2,89,"A",5,10,2
35,3,6,3,89,"A",5,10,3
35,3,6,4,89,"A",5,10,4
35,3,6,5,89,"A",5,10,5
35,3,6,6,89,"A",5,10,6
35,3,6,7,89,"A",5,10,7
35,3,6,8,89,"A",5,10,8
35,4,7,1,159,"B",2,3,1
35,4,7,2,159,"B",2,3,2
35,4,7,3,159,"B",2,3,3
35,4,7,4,159,"B",2,3,4
35,4,7,5,159,"B",2,3,5
35,4,7,6,159,"B",2,3,6
35,4,7,7,159,"B",2,3,7
35,4,7,8,159,"B",2,3,8
35,4,8,1,159,"B",2,4,1
35,4,8,2,159,"B",2,4,2
35,4,8,3,159,"B",2,4,3
35,4,8,4,159,"B",2,4,4
35,4,8,5,159,"B",2,4,5
35,4,8,6,159,"B",2,4,6
35,4,8,7,159,"B",2,4,7
35,4,8,8,159,"B",2,4,8
35,5,9,1,39,"A",2,3,1
35,5,9,2,39,"A",2,3,2
35,5,9,3,39,"A",2,3,3
35,5,9,4,39,"A",2,3,4
35,5,9,5,39,"A",2,3,5
35,5,9,6,39,"A",2,3,6
35,5,9,7,39,"A",2,3,7
35,5,9,8,39,"A",2,3,8
35,5,10,1,39,"A",2,4,1
35,5,10,2,39,"A",2,4,2
35,5,10,3,39,"A",2,4,3
35,5,10,4,39,"A",2,4,4
35,5,10,5,39,"A",2,4,5
35,5,10,6,39,"A",2,4,6
35,5,10,7,39,"A",2,4,7
35,5,10,8,39,"A",2,4,8
35,6,11,1,80,"A",5,9,1
35,6,11,2,80,"A",5,9,2
35,6,11,3,80,"A",5,9,3
35,6,11,4,80,"A",5,9,4
35,6,11,5,80,"A",5,9,5
35,6,11,6,80,"A",5,9,6
35,6,11,7,80,"A",5,9,7
35,6,11,8,80,"A",5,9,8
35,6,12,1,80,"A",5,10,1
35,6,12,2,80,"A",5,10,2
35,6,12,3,80,"A",5,10,3
35,6,12,4,80,"A",5,10,4
35,6,12,5,80,"A",5,10,5
35,6,12,6,80,"A",5,10,6
35,6,12,7,80,"A",5,10,7
35,6,12,8,80,"A",5,10,8
36,1,1,1,42,"A",3,5,1
36,1,1,2,42,"A",3,5,2
36,1,1,3,42,"A",3,5,3
36,1,1,4,42,"A",3,5,4
36,1,1,5,42,"A",3,5,5
36,1,1,6,42,"A",3,5,6
36,1,1,7,42,"A",3,5,7
36,1,1,8,42,"A",3,5,8
36,1,2,1,42,"A",3,6,1
36,1,2,2,42,"A",3,6,2
36,1,2,3,42,"A",3,6,3
36,1,2,4,42,"A",3,6,4
36,1,2,5,42,"A",3,6,5
36,1,2,6,42,"A",3,6,6
36,1,2,7,42,"A",3,6,7
36,1,2,8,42,"A",3,6,8
36,2,3,1,296,"B",4,7,1
36,2,3,2,296,"B",4,7,2
36,2,3,3,296,"B",4,7,3
36,2,3,4,296,"B",4,7,4
36,2,3,5,296,"B",4,7,5
36,2,3,6,296,"B",4,7,6
36,2,3,7,296,"B",4,7,7
36,2,3,8,296,"B",4,7,8
36,2,4,1,296,"B",4,8,1
36,2,4,2,296,"B",4,8,2
36,2,4,3,296,"B",4,8,3
36,2,4,4,296,"B",4,8,4
36,2,4,5,296,"B",4,8,5
36,2,4,6,296,"B",4,8,6
36,2,4,7,296,"B",4,8,7
36,2,4,8,296,"B",4,8,8
36,3,5,1,82,"A",3,5,1
36,3,5,2,82,"A",3,5,2
36,3,5,3,82,"A",3,5,3
36,3,5,4,82,"A",3,5,4
36,3,5,5,82,"A",3,5,5
36,3,5,6,82,"A",3,5,6
36,3,5,7,82,"A",3,5,7
36,3,5,8,82,"A",3,5,8
36,3,6,1,82,"A",3,6,1
36,3,6,2,82,"A",3,6,2
36,3,6,3,82,"A",3,6,3
36,3,6,4,82,"A",3,6,4
36,3,6,5,82,"A",3,6,5
36,3,6,6,82,"A",3,6,6
36,3,6,7,82,"A",3,6,7
36,3,6,8,82,"A",3,6,8
36,4,7,1,50,"A",5,9,1
36,4,7,2,50,"A",5,9,2
36,4,7,3,50,"A",5,9,3
36,4,7,4,50,"A",5,9,4
36,4,7,5,50,"A",5,9,5
36,4,7,6,50,"A",5,9,6
36,4,7,7,50,"A",5,9,7
36,4,7,8,50,"A",5,9,8
36,4,8,1,50,"A",5,10,1
36,4,8,2,50,"A",5,10,2
36,4,8,3,50,"A",5,10,3
36,4,8,4,50,"A",5,10,4
36,4,8,5,50,"A",5,10,5
36,4,8,6,50,"A",5,10,6
36,4,8,7,50,"A",5,10,7
36,4,8,8,50,"A",5,10,8
36,5,9,1,159,"B",5,9,1
36,5,9,2,159,"B",5,9,2
36,5,9,3,159,"B",5,9,3
36,5,9,4,159,"B",5,9,4
36,5,9,5,159,"B",5,9,5
36,5,9,6,159,"B",5,9,6
36,5,9,7,159,"B",5,9,7
36,5,9,8,159,"B",5,9,8
36,5,10,1,159,"B",5,10,1
36,5,10,2,159,"B",5,10,2
36,5,10,3,159,"B",5,10,3
36,5,10,4,159,"B",5,10,4
36,5,10,5,159,"B",5,10,5
36,5,10,6,159,"B",5,10,6
36,5,10,7,159,"B",5,10,7
36,5,10,8,159,"B",5,10,8
36,6,11,1,192,"B",5,9,1
36,6,11,2,192,"B",5,9,2
36,6,11,3,192,"B",5,9,3
36,6,11,4,192,"B",5,9,4
36,6,11,5,192,"B",5,9,5
36,6,11,6,192,"B",5,9,6
36,6,11,7,192,"B",5,9,7
36,6,11,8,192,"B",5,9,8
36,6,12,1,192,"B",5,10,1
36,6,12,2,192,"B",5,10,2
36,6,12,3,192,"B",5,10,3
36,6,12,4,192,"B",5,10,4
36,6,12,5,192,"B",5,10,5
36,6,12,6,192,"B",5,10,6
36,6,12,7,192,"B",5,10,7
36,6,12,8,192,"B",5,10,8
37,1,1,1,287,"B",3,5,1
37,1,1,2,287,"B",3,5,2
37,1,1,3,287,"B",3,5,3
37,1,1,4,287,"B",3,5,4
37,1,1,5,287,"B",3,5,5
37,1,1,6,287,"B",3,5,6
37,1,1,7,287,"B",3,5,7
37,1,1,8,287,"B",3,5,8
37,1,2,1,287,"B",3,6,1
37,1,2,2,287,"B",3,6,2
37,1,2,3,287,"B",3,6,3
37,1,2,4,287,"B",3,6,4
37,1,2,5,287,"B",3,6,5
37,1,2,6,287,"B",3,6,6
37,1,2,7,287,"B",3,6,7
37,1,2,8,287,"B",3,6,8
37,2,3,1,64,"A",4,7,1
37,2,3,2,64,"A",4,7,2
37,2,3,3,64,"A",4,7,3
37,2,3,4,64,"A",4,7,4
37,2,3,5,64,"A",4,7,5
37,2,3,6,64,"A",4,7,6
37,2,3,7,64,"A",4,7,7
37,2,3,8,64,"A",4,7,8
37,2,4,1,64,"A",4,8,1
37,2,4,2,64,"A",4,8,2
37,2,4,3,64,"A",4,8,3
37,2,4,4,64,"A",4,8,4
37,2,4,5,64,"A",4,8,5
37,2,4,6,64,"A",4,8,6
37,2,4,7,64,"A",4,8,7
37,2,4,8,64,"A",4,8,8
37,3,5,1,79,"A",5,9,1
37,3,5,2,79,"A",5,9,2
37,3,5,3,79,"A",5,9,3
37,3,5,4,79,"A",5,9,4
37,3,5,5,79,"A",5,9,5
37,3,5,6,79,"A",5,9,6
37,3,5,7,79,"A",5,9,7
37,3,5,8,79,"A",5,9,8
37,3,6,1,79,"A",5,10,1
37,3,6,2,79,"A",5,10,2
37,3,6,3,79,"A",5,10,3
37,3,6,4,79,"A",5,10,4
37,3,6,5,79,"A",5,10,5
37,3,6,6,79,"A",5,10,6
37,3,6,7,79,"A",5,10,7
37,3,6,8,79,"A",5,10,8
37,4,7,1,192,"B",1,1,1
37,4,7,2,192,"B",1,1,2
37,4,7,3,192,"B",1,1,3
37,4,7,4,192,"B",1,1,4
37,4,7,5,192,"B",1,1,5
37,4,7,6,192,"B",1,1,6
37,4,7,7,192,"B",1,1,7
37,4,7,8,192,"B",1,1,8
37,4,8,1,192,"B",1,2,1
37,4,8,2,192,"B",1,2,2
37,4,8,3,192,"B",1,2,3
37,4,8,4,192,"B",1,2,4
37,4,8,5,192,"B",1,2,5
37,4,8,6,192,"B",1,2,6
37,4,8,7,192,"B",1,2,7
37,4,8,8,192,"B",1,2,8
37,5,9,1,293,"B",1,1,1
37,5,9,2,293,"B",1,1,2
37,5,9,3,293,"B",1,1,3
37,5,9,4,293,"B",1,1,4
37,5,9,5,293,"B",1,1,5
37,5,9,6,293,"B",1,1,6
37,5,9,7,293,"B",1,1,7
37,5,9,8,293,"B",1,1,8
37,5,10,1,293,"B",1,2,1
37,5,10,2,293,"B",1,2,2
37,5,10,3,293,"B",1,2,3
37,5,10,4,293,"B",1,2,4
37,5,10,5,293,"B",1,2,5
37,5,10,6,293,"B",1,2,6
37,5,10,7,293,"B",1,2,7
37,5,10,8,293,"B",1,2,8
37,6,11,1,99,"A",3,5,1
37,6,11,2,99,"A",3,5,2
37,6,11,3,99,"A",3,5,3
37,6,11,4,99,"A",3,5,4
37,6,11,5,99,"A",3,5,5
37,6,11,6,99,"A",3,5,6
37,6,11,7,99,"A",3,5,7
37,6,11,8,99,"A",3,5,8
37,6,12,1,99,"A",3,6,1
37,6,12,2,99,"A",3,6,2
37,6,12,3,99,"A",3,6,3
37,6,12,4,99,"A",3,6,4
37,6,12,5,99,"A",3,6,5
37,6,12,6,99,"A",3,6,6
37,6,12,7,99,"A",3,6,7
37,6,12,8,99,"A",3,6,8
38,1,1,1,292,"B",3,5,1
38,1,1,2,292,"B",3,5,2
38,1,1,3,292,"B",3,5,3
38,1,1,4,292,"B",3,5,4
38,1,1,5,292,"B",3,5,5
38,1,1,6,292,"B",3,5,6
38,1,1,7,292,"B",3,5,7
38,1,1,8,292,"B",3,5,8
38,1,2,1,292,"B",3,6,1
38,1,2,2,292,"B",3,6,2
38,1,2,3,292,"B",3,6,3
38,1,2,4,292,"B",3,6,4
38,1,2,5,292,"B",3,6,5
38,1,2,6,292,"B",3,6,6
38,1,2,7,292,"B",3,6,7
38,1,2,8,292,"B",3,6,8
38,2,3,1,84,"A",2,3,1
38,2,3,2,84,"A",2,3,2
38,2,3,3,84,"A",2,3,3
38,2,3,4,84,"A",2,3,4
38,2,3,5,84,"A",2,3,5
38,2,3,6,84,"A",2,3,6
38,2,3,7,84,"A",2,3,7
38,2,3,8,84,"A",2,3,8
38,2,4,1,84,"A",2,4,1
38,2,4,2,84,"A",2,4,2
38,2,4,3,84,"A",2,4,3
38,2,4,4,84,"A",2,4,4
38,2,4,5,84,"A",2,4,5
38,2,4,6,84,"A",2,4,6
38,2,4,7,84,"A",2,4,7
38,2,4,8,84,"A",2,4,8
38,3,5,1,66,"A",4,7,1
38,3,5,2,66,"A",4,7,2
38,3,5,3,66,"A",4,7,3
38,3,5,4,66,"A",4,7,4
38,3,5,5,66,"A",4,7,5
38,3,5,6,66,"A",4,7,6
38,3,5,7,66,"A",4,7,7
38,3,5,8,66,"A",4,7,8
38,3,6,1,66,"A",4,8,1
38,3,6,2,66,"A",4,8,2
38,3,6,3,66,"A",4,8,3
38,3,6,4,66,"A",4,8,4
38,3,6,5,66,"A",4,8,5
38,3,6,6,66,"A",4,8,6
38,3,6,7,66,"A",4,8,7
38,3,6,8,66,"A",4,8,8
38,4,7,1,284,"B",4,7,1
38,4,7,2,284,"B",4,7,2
38,4,7,3,284,"B",4,7,3
38,4,7,4,284,"B",4,7,4
38,4,7,5,284,"B",4,7,5
38,4,7,6,284,"B",4,7,6
38,4,7,7,284,"B",4,7,7
38,4,7,8,284,"B",4,7,8
38,4,8,1,284,"B",4,8,1
38,4,8,2,284,"B",4,8,2
38,4,8,3,284,"B",4,8,3
38,4,8,4,284,"B",4,8,4
38,4,8,5,284,"B",4,8,5
38,4,8,6,284,"B",4,8,6
38,4,8,7,284,"B",4,8,7
38,4,8,8,284,"B",4,8,8
38,5,9,1,289,"B",1,1,1
38,5,9,2,289,"B",1,1,2
38,5,9,3,289,"B",1,1,3
38,5,9,4,289,"B",1,1,4
38,5,9,5,289,"B",1,1,5
38,5,9,6,289,"B",1,1,6
38,5,9,7,289,"B",1,1,7
38,5,9,8,289,"B",1,1,8
38,5,10,1,289,"B",1,2,1
38,5,10,2,289,"B",1,2,2
38,5,10,3,289,"B",1,2,3
38,5,10,4,289,"B",1,2,4
38,5,10,5,289,"B",1,2,5
38,5,10,6,289,"B",1,2,6
38,5,10,7,289,"B",1,2,7
38,5,10,8,289,"B",1,2,8
38,6,11,1,49,"A",2,3,1
38,6,11,2,49,"A",2,3,2
38,6,11,3,49,"A",2,3,3
38,6,11,4,49,"A",2,3,4
38,6,11,5,49,"A",2,3,5
38,6,11,6,49,"A",2,3,6
38,6,11,7,49,"A",2,3,7
38,6,11,8,49,"A",2,3,8
38,6,12,1,49,"A",2,4,1
38,6,12,2,49,"A",2,4,2
38,6,12,3,49,"A",2,4,3
38,6,12,4,49,"A",2,4,4
38,6,12,5,49,"A",2,4,5
38,6,12,6,49,"A",2,4,6
38,6,12,7,49,"A",2,4,7
38,6,12,8,49,"A",2,4,8
39,1,1,1,300,"B",4,7,1
39,1,1,2,300,"B",4,7,2
39,1,1,3,300,"B",4,7,3
39,1,1,4,300,"B",4,7,4
39,1,1,5,300,"B",4,7,5
39,1,1,6,300,"B",4,7,6
39,1,1,7,300,"B",4,7,7
39,1,1,8,300,"B",4,7,8
39,1,2,1,300,"B",4,8,1
39,1,2,2,300,"B",4,8,2
39,1,2,3,300,"B",4,8,3
39,1,2,4,300,"B",4,8,4
39,1,2,5,300,"B",4,8,5
39,1,2,6,300,"B",4,8,6
